event_id	comparison_id	panel_label	source_layer	query_name	query_sample	query_hap	query_chrom	window_start	window_end	query_start	query_end	query_clip_start	query_clip_end	query_rel_start	query_rel_end	window_overlap_bp	query_length	target_name	target_sample	target_hap	target_chrom	target_bucket	target_start	target_end	target_length	strand	matches	alignment_length	identity	block_length	mapq	expected_target_chroms	is_expected_target	source_paf	source_paf_line
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135815747	135816135	135815747	135816135	110922	111310	388	136209149	PAN011#joint#h2_chr9	PAN011	h2	chr9	chr9	132342297	132342680	133744561	-	361	388	0.930412	388	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323205
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135867018	135868097	135867018	135868097	162193	163272	1079	136209149	PAN011#joint#h1_chrX	PAN011	h1	chrX	other	73808945	73810046	154051533	+	977	1111	0.879388	1111	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323206
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135867019	135868097	135867019	135868097	162194	163272	1078	136209149	PAN011#joint#h1_chr18	PAN011	h1	chr18	other	49713008	49714057	80827161	-	946	1088	0.869485	1088	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323207
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135867019	135868104	135867019	135868104	162194	163279	1085	136209149	PAN011#joint#h2_chr18	PAN011	h2	chr18	other	49376516	49377572	80506119	-	952	1095	0.869406	1095	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323208
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135867021	135868105	135867021	135868105	162196	163280	1084	136209149	PAN011#joint#h1_chr2	PAN011	h1	chr2	other	192027933	192029011	241235544	-	993	1087	0.913523	1087	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323209
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135867021	135868105	135867021	135868105	162196	163280	1084	136209149	PAN011#joint#h2_chr2	PAN011	h2	chr2	other	195241081	195242159	244501481	-	993	1087	0.913523	1087	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323210
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135867025	135868104	135867025	135868104	162200	163279	1079	136209149	PAN011#joint#h1_chr2	PAN011	h1	chr2	other	171552145	171553222	241235544	-	991	1083	0.915051	1083	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323211
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135867025	135868109	135867025	135868109	162200	163284	1084	136209149	PAN011#joint#h1_chr8	PAN011	h1	chr8	other	54176633	54177714	146523096	-	1007	1087	0.926403	1087	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323212
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135867025	135868104	135867025	135868104	162200	163279	1079	136209149	PAN011#joint#h2_chr2	PAN011	h2	chr2	other	174762512	174763589	244501481	-	990	1083	0.914127	1083	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323213
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135867025	135868109	135867025	135868109	162200	163284	1084	136209149	PAN011#joint#h2_chr8	PAN011	h2	chr8	other	53552739	53553820	146258909	-	1004	1087	0.923643	1087	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323214
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135867025	135867958	135867025	135867958	162200	163133	933	136209149	PAN011#joint#h1_chr5	PAN011	h1	chr5	other	137882063	137882988	185097387	+	852	938	0.908316	938	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323215
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135867025	135867958	135867025	135867958	162200	163133	933	136209149	PAN011#joint#h2_chr5	PAN011	h2	chr5	other	134714159	134715084	181932123	+	853	938	0.909382	938	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323216
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135867026	135868097	135867026	135868097	162201	163272	1071	136209149	PAN011#joint#h1_chr7	PAN011	h1	chr7	other	64264616	64265684	160261119	+	973	1078	0.902597	1078	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323217
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135867026	135868097	135867026	135868097	162201	163272	1071	136209149	PAN011#joint#h2_chr7	PAN011	h2	chr7	other	65990415	65991483	161478418	+	973	1078	0.902597	1078	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323218
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135867028	135867958	135867028	135867958	162203	163133	930	136209149	PAN011#joint#h1_chr6	PAN011	h1	chr6	other	52185034	52185964	171432518	+	853	934	0.913276	934	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323219
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135867028	135867958	135867028	135867958	162203	163133	930	136209149	PAN011#joint#h2_chr6	PAN011	h2	chr6	other	52255756	52256686	172019201	+	853	934	0.913276	934	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323220
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135867030	135868104	135867030	135868104	162205	163279	1074	136209149	PAN011#joint#h1_chr2	PAN011	h1	chr2	other	39804504	39805581	241235544	+	988	1082	0.913124	1082	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323221
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135867030	135868104	135867030	135868104	162205	163279	1074	136209149	PAN011#joint#h2_chr2	PAN011	h2	chr2	other	39871436	39872513	244501481	+	988	1082	0.913124	1082	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323222
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135900226	135902320	135900226	135902320	195401	197495	2094	136209149	PAN011#joint#h1_chr18	PAN011	h1	chr18	other	91032	93123	80827161	-	2070	2095	0.988067	2095	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323223
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135900226	135902018	135900226	135902018	195401	197193	1792	136209149	PAN011#joint#h2_chr18	PAN011	h2	chr18	other	91591	93379	80506119	-	1766	1792	0.985491	1792	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323224
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135900393	135901054	135900393	135901054	195568	196229	661	136209149	PAN011#joint#h1_chr17	PAN011	h1	chr17	other	44462	45110	84636890	-	559	678	0.824484	678	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323225
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135900393	135901054	135900393	135901054	195568	196229	661	136209149	PAN011#joint#h2_chr17	PAN011	h2	chr17	other	35287	35935	83686846	-	559	678	0.824484	678	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323226
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135901858	135907068	135901858	135907068	197033	202243	5210	136209149	PAN011#joint#h1_chr18	PAN011	h1	chr18	other	86669	91918	80827161	-	5077	5262	0.964842	5262	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323227
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135902040	135920496	135902040	135920496	197215	215671	18456	136209149	PAN011#joint#h1_chr9	PAN011	h1	chr9	chr9	135874098	135892546	136101078	+	18349	18482	0.992804	18482	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323228
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135902160	135907068	135902160	135907068	197335	202243	4908	136209149	PAN011#joint#h2_chr18	PAN011	h2	chr18	other	87227	92174	80506119	-	4776	4959	0.963097	4959	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323229
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135907193	135918903	135907193	135918903	202368	214078	11710	136209149	PAN011#joint#h2_chr18	PAN011	h2	chr18	other	75814	87522	80506119	-	11455	11759	0.974147	11759	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323230
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135907200	135918901	135907200	135918901	202375	214076	11701	136209149	PAN011#joint#h1_chr18	PAN011	h1	chr18	other	75257	86961	80827161	-	11441	11750	0.973702	11750	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323231
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135908669	135909648	135908669	135909648	203844	204823	979	136209149	PAN011#joint#h1_chr9	PAN011	h1	chr9	chr9	134500605	134501589	136101078	-	916	993	0.922457	993	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323232
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135908669	135909648	135908669	135909648	203844	204823	979	136209149	PAN011#joint#h2_chr9	PAN011	h2	chr9	chr9	132083257	132084241	133744561	-	914	993	0.920443	993	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323233
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135908682	135909648	135908682	135909648	203857	204823	966	136209149	PAN011#joint#h1_chr9	PAN011	h1	chr9	chr9	134509253	134510224	136101078	-	908	972	0.934156	972	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323234
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135908682	135909648	135908682	135909648	203857	204823	966	136209149	PAN011#joint#h2_chr9	PAN011	h2	chr9	chr9	132091741	132092712	133744561	-	907	972	0.933128	972	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323235
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135908778	135909641	135908778	135909641	203953	204816	863	136209149	PAN011#joint#h1_chr9	PAN011	h1	chr9	chr9	134844202	134845063	136101078	+	768	887	0.865840	887	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323236
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135909654	135911531	135909654	135911531	204829	206706	1877	136209149	PAN011#joint#h1_chr16	PAN011	h1	chr16	other	32709	34592	94202209	-	1680	1908	0.880503	1908	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323237
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	raw_many_many_whole_genome	PAN027#2#chr9	PAN027	2	chr9	135704825	136204825	135909654	135911531	135909654	135911531	204829	206706	1877	136209149	PAN011#joint#h2_chr16	PAN011	h2	chr16	other	34371	36254	90503869	-	1680	1908	0.880503	1908	255	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	323238
