event_id	comparison_id	panel_label	source_layer	query_name	query_sample	query_hap	query_chrom	window_start	window_end	query_start	query_end	query_clip_start	query_clip_end	query_rel_start	query_rel_end	window_overlap_bp	query_length	target_name	target_sample	target_hap	target_chrom	target_bucket	target_start	target_end	target_length	strand	matches	alignment_length	identity	block_length	mapq	expected_target_chroms	is_expected_target	source_paf	source_paf_line
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	6	12258	6	12258	6	12258	12252	154091348	PAN011#joint#h2_chr22	PAN011	h2	chr22	other	1603	13876	49191171	+	12112	12294	0.985196	12294	255	chrX,chrY	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629369
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	126	6265	126	6265	126	6265	6139	154091348	PAN011#joint#h2_chr1	PAN011	h2	chr1	other	247685282	247691456	247691456	-	6057	6213	0.974891	6213	255	chrX,chrY	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629370
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	3726	10829	3726	10829	3726	10829	7103	154091348	PAN011#joint#h2_chr8	PAN011	h2	chr8	other	146251799	146258909	146258909	-	6864	7112	0.965129	7112	255	chrX,chrY	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629371
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	4224	11337	4224	11337	4224	11337	7113	154091348	PAN011#joint#h2_chr8	PAN011	h2	chr8	other	146251796	146258909	146258909	-	6863	7125	0.963228	7125	255	chrX,chrY	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629372
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	4356	11463	4356	11463	4356	11463	7107	154091348	PAN011#joint#h2_chr8	PAN011	h2	chr8	other	146251796	146258909	146258909	-	6869	7122	0.964476	7122	255	chrX,chrY	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629373
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	4478	10307	4478	10307	4478	10307	5829	154091348	PAN011#joint#h2_chrY	PAN011	h2	chrY	other	0	5838	47210165	+	5719	5841	0.979113	5841	255	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629374
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	4560	11667	4560	11667	4560	11667	7107	154091348	PAN011#joint#h2_chr8	PAN011	h2	chr8	other	146251796	146258909	146258909	-	6881	7120	0.966433	7120	255	chrX,chrY	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629375
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	4578	11685	4578	11685	4578	11685	7107	154091348	PAN011#joint#h2_chr8	PAN011	h2	chr8	other	146251796	146258909	146258909	-	6882	7121	0.966437	7121	255	chrX,chrY	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629376
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	4680	11781	4680	11781	4680	11781	7101	154091348	PAN011#joint#h2_chr8	PAN011	h2	chr8	other	146251796	146258909	146258909	-	6874	7125	0.964772	7125	255	chrX,chrY	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629377
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	4734	11843	4734	11843	4734	11843	7109	154091348	PAN011#joint#h2_chr8	PAN011	h2	chr8	other	146251799	146258909	146258909	-	6879	7126	0.965338	7126	255	chrX,chrY	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629378
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	4848	11952	4848	11952	4848	11952	7104	154091348	PAN011#joint#h2_chr8	PAN011	h2	chr8	other	146251799	146258909	146258909	-	6883	7119	0.966849	7119	255	chrX,chrY	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629379
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	4884	11988	4884	11988	4884	11988	7104	154091348	PAN011#joint#h2_chr8	PAN011	h2	chr8	other	146251799	146258909	146258909	-	6877	7119	0.966006	7119	255	chrX,chrY	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629380
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	4982	10811	4982	10811	4982	10811	5829	154091348	PAN011#joint#h2_chrY	PAN011	h2	chrY	other	0	5838	47210165	+	5719	5841	0.979113	5841	255	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629381
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	5046	11437	5046	11437	5046	11437	6391	154091348	PAN011#joint#h1_chr12	PAN011	h1	chr12	other	133483420	133489808	133489808	-	6292	6396	0.983740	6396	255	chrX,chrY	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629382
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	5046	12154	5046	12154	5046	12154	7108	154091348	PAN011#joint#h2_chr8	PAN011	h2	chr8	other	146251796	146258909	146258909	-	6861	7125	0.962947	7125	255	chrX,chrY	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629383
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	5066	10895	5066	10895	5066	10895	5829	154091348	PAN011#joint#h2_chrY	PAN011	h2	chrY	other	0	5838	47210165	+	5723	5841	0.979798	5841	255	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629384
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	5106	11500	5106	11500	5106	11500	6394	154091348	PAN011#joint#h1_chr12	PAN011	h1	chr12	other	133483417	133489808	133489808	-	6292	6401	0.982971	6401	255	chrX,chrY	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629385
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	5142	11536	5142	11536	5142	11536	6394	154091348	PAN011#joint#h1_chr12	PAN011	h1	chr12	other	133483417	133489808	133489808	-	6289	6400	0.982656	6400	255	chrX,chrY	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629386
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	5142	12244	5142	12244	5142	12244	7102	154091348	PAN011#joint#h2_chr8	PAN011	h2	chr8	other	146251796	146258909	146258909	-	6872	7129	0.963950	7129	255	chrX,chrY	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629387
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	5208	12258	5208	12258	5208	12258	7050	154091348	PAN011#joint#h2_chr8	PAN011	h2	chr8	other	146251848	146258909	146258909	-	6824	7073	0.964796	7073	255	chrX,chrY	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629388
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	5226	11620	5226	11620	5226	11620	6394	154091348	PAN011#joint#h1_chr12	PAN011	h1	chr12	other	133483417	133489808	133489808	-	6301	6400	0.984531	6400	255	chrX,chrY	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629389
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	5312	11141	5312	11141	5312	11141	5829	154091348	PAN011#joint#h2_chrY	PAN011	h2	chrY	other	0	5838	47210165	+	5715	5841	0.978428	5841	255	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629390
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	5334	11738	5334	11738	5334	11738	6404	154091348	PAN011#joint#h1_chr12	PAN011	h1	chr12	other	133483413	133489808	133489808	-	6295	6409	0.982213	6409	255	chrX,chrY	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629391
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	5384	11213	5384	11213	5384	11213	5829	154091348	PAN011#joint#h2_chrY	PAN011	h2	chrY	other	0	5838	47210165	+	5717	5841	0.978771	5841	255	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629392
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	5516	11345	5516	11345	5516	11345	5829	154091348	PAN011#joint#h2_chrY	PAN011	h2	chrY	other	0	5838	47210165	+	5717	5841	0.978771	5841	255	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629393
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	5570	11399	5570	11399	5570	11399	5829	154091348	PAN011#joint#h2_chrY	PAN011	h2	chrY	other	0	5838	47210165	+	5719	5841	0.979113	5841	255	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629394
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	5708	11537	5708	11537	5708	11537	5829	154091348	PAN011#joint#h2_chrY	PAN011	h2	chrY	other	0	5838	47210165	+	5713	5841	0.978086	5841	255	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629395
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	5790	11060	5790	11060	5790	11060	5270	154091348	PAN011#joint#h2_chr12	PAN011	h2	chr12	other	133312806	133318092	133318092	-	5131	5288	0.970310	5288	255	chrX,chrY	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629396
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	5844	11107	5844	11107	5844	11107	5263	154091348	PAN011#joint#h2_chr12	PAN011	h2	chr12	other	133312813	133318092	133318092	-	5130	5280	0.971591	5280	255	chrX,chrY	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629397
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	5870	11705	5870	11705	5870	11705	5835	154091348	PAN011#joint#h2_chrY	PAN011	h2	chrY	other	0	5838	47210165	+	5707	5847	0.976056	5847	255	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629398
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	5918	11759	5918	11759	5918	11759	5841	154091348	PAN011#joint#h2_chrY	PAN011	h2	chrY	other	0	5838	47210165	+	5717	5852	0.976931	5852	255	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629399
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	5940	12258	5940	12258	5940	12258	6318	154091348	PAN011#joint#h1_chr12	PAN011	h1	chr12	other	133483501	133489808	133489808	-	6192	6322	0.979437	6322	255	chrX,chrY	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629400
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	raw_many_many_whole_genome	PAN027#2#chrX	PAN027	2	chrX	0	500000	5966	11795	5966	11795	5966	11795	5829	154091348	PAN011#joint#h2_chrY	PAN011	h2	chrY	other	0	5838	47210165	+	5705	5842	0.976549	5842	255	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	629401
