arm_a	arm_b	mean_jaccard	n_pairs	hic_contact
chr11_q	chr2_p	0.0	8	0.00032292734794005424
chr11_q	chr3_p	0.0	8	0.00027893890755463177
chr11_q	chr4_p	0.0	8	0.0020915353834071145
chr11_q	chr5_p	0.0	8	0.0003196282623708241
chr11_q	chr6_p	0.0	8	0.0004900268889346225
chr11_q	chr7_p	0.029978	8	0.01312956916714075
chr11_q	chr8_p	0.0	8	0.0004055524339595536
chr11_q	chr8_q	0.0	8	0.001833994765641236
chr11_q	chr9_p	0.0	8	0.0002826723240186636
chr11_q	chr9_q	0.0	4	0.0032808065663884117
chr11_q	chrX_p	0.0	4	0.0005895499899929164
chr11_q	chrX_q	0.0774048	4	0.022720135947757344
chr12_p	chr13_p	0.7265037500000001	8	0.00666215253506423
chr12_p	chr14_p	0.7552467500000001	8	0.015013026658404488
chr12_p	chr15_p	0.73242775	8	0.013947955773335578
chr12_p	chr16_p	0.6477075000000001	8	0.013594463973375314
chr12_p	chr17_p	0.5303334999999999	8	0.014821371190834135
chr12_p	chr17_q	0.0	4	0.0006332333103429373
chr12_p	chr18_p	0.2180857925	8	0.0006882861484314772
chr12_p	chr19_p	0.6399045	8	0.016405114710107003
chr12_p	chr19_q	0.0	8	0.00043286307518810977
chr12_p	chr1_p	0.7385645000000001	8	0.01661785442973321
chr12_p	chr2_p	0.685503	8	0.00937252398890178
chr12_p	chr3_p	0.7235432500000001	8	0.01415438003825998
chr12_p	chr4_p	0.21532275750000002	8	0.0008951809681544082
chr12_p	chr5_p	0.72627825	8	0.006420492443993268
chr12_p	chr6_p	0.61197575	8	0.01270440232076065
chr12_p	chr7_p	0.23999874999999998	8	0.0004164843581106815
chr12_p	chr8_p	0.67884225	8	0.014329511437203518
chr12_p	chr8_q	0.0	8	0.0001604540928118381
chr12_p	chr9_p	0.5977117500000001	8	0.019548731900795032
chr12_p	chr9_q	0.00272435	4	0.000653725174457109
chr12_p	chrX_p	0.608337	4	0.0005625401797689669
chr12_p	chrX_q	0.0	4	0.0008319935996551817
chr13_p	chr14_p	0.767858	8	0.006086268943929735
chr13_p	chr15_p	0.688605	8	0.005990586394446144
chr13_p	chr16_p	0.605424	8	0.006881395567598788
chr13_p	chr17_p	0.48984500000000003	8	0.01124195820886668
chr13_p	chr17_q	0.0	4	0.0007942427906196609
chr13_p	chr18_p	0.21172259	8	0.0005855046980755769
chr13_p	chr19_p	0.692653	8	0.007603874220170505
chr13_p	chr19_q	0.0	8	0.00042021702100677994
chr13_p	chr1_p	0.7392152500000001	8	0.008482968395240648
chr13_p	chr2_p	0.6849215	8	0.011164456890093214
chr13_p	chr3_p	0.7559967499999999	8	0.005686598094738855
chr13_p	chr4_p	0.2137335525	8	0.0010111648577707441
chr13_p	chr5_p	0.7475155	8	0.007685597038688088
chr13_p	chr6_p	0.5804602499999999	8	0.005273313421835182
chr13_p	chr7_p	0.20056375	8	0.0003596599249378198
chr13_p	chr8_p	0.67993475	8	0.005885042776028287
chr13_p	chr8_q	0.0	8	0.00019888291916666558
chr13_p	chr9_p	0.5718045	8	0.011747173053934383
chr13_p	chr9_q	0.001393175	4	0.0005574899934553607
chr13_p	chrX_p	0.5283415	4	0.0005228243652392134
chr13_p	chrX_q	0.0	4	0.0017666483049713693
chr14_p	chr15_p	0.720132	8	0.014220583074735373
chr14_p	chr16_p	0.63642375	8	0.014081329711051076
chr14_p	chr17_p	0.49129075	8	0.014915856052548138
chr14_p	chr17_q	0.0	4	0.0002723648223922817
chr14_p	chr18_p	0.20466271749999998	8	0.0003978554867150443
chr14_p	chr19_p	0.69011275	8	0.0162161503350891
chr14_p	chr19_q	0.0	8	0.00015887882775155078
chr14_p	chr1_p	0.75296025	8	0.016011067296197005
chr14_p	chr2_p	0.6879232500000001	8	0.008513205703447943
chr14_p	chr3_p	0.767164	8	0.014576577039909808
chr14_p	chr4_p	0.204848655	8	0.0008135066909699646
chr14_p	chr5_p	0.7529580000000001	8	0.006083317948011584
chr14_p	chr6_p	0.60183	8	0.012844539282099988
chr14_p	chr7_p	0.215115	8	0.0002187775767619822
chr14_p	chr8_p	0.69129675	8	0.014295047221192252
chr14_p	chr8_q	0.0	8	8.785192617742098e-05
chr14_p	chr9_p	0.6004545000000001	8	0.019376293983439652
chr14_p	chr9_q	0.002777145	4	0.0014695812237793201
chr14_p	chrX_p	0.554691	4	0.0006299519729122035
chr14_p	chrX_q	0.0	4	0.0008174803527494465
chr15_p	chr16_p	0.6617814999999999	8	0.013694744708978829
chr15_p	chr17_p	0.5424807500000001	8	0.013133177796346561
chr15_p	chr17_q	0.0	4	0.0007479068440695818
chr15_p	chr18_p	0.22862276249999997	8	0.0007579839061501288
chr15_p	chr19_p	0.625257	8	0.016459366141581604
chr15_p	chr19_q	0.0	8	0.0003874498747372219
chr15_p	chr1_p	0.6955842499999999	8	0.014316484095473102
chr15_p	chr2_p	0.6693947499999999	8	0.007905554057197643
chr15_p	chr3_p	0.6964865	8	0.01339629181941636
chr15_p	chr4_p	0.231687695	8	0.0011071723984753866
chr15_p	chr5_p	0.6941785	8	0.005507984862776119
chr15_p	chr6_p	0.62830525	8	0.012957930416526209
chr15_p	chr7_p	0.256322	8	0.0004777052162361275
chr15_p	chr8_p	0.6661560000000001	8	0.013589849749747418
chr15_p	chr8_q	0.0	8	0.00018142671783387122
chr15_p	chr9_p	0.60921975	8	0.01829171147384967
chr15_p	chr9_q	0.0027749600000000004	4	0.0008586803107284496
chr15_p	chrX_p	0.6333425	4	0.000611354236659382
chr15_p	chrX_q	0.0	4	0.001282629685342179
chr16_p	chr17_p	0.5255585	8	0.015194684019515771
chr16_p	chr17_q	0.0	4	0.0006670684127997857
chr16_p	chr18_p	0.2534213875	8	0.0007562273766457055
chr16_p	chr19_p	0.5620452499999999	8	0.015479536771689738
chr16_p	chr19_q	0.0	8	0.00031016496045437286
chr16_p	chr1_p	0.61869	8	0.014800732316654554
chr16_p	chr2_p	0.61169475	8	0.00927752687658328
chr16_p	chr3_p	0.6229340000000001	8	0.013818948217352462
chr16_p	chr4_p	0.24800282	8	0.0009092015875009055
chr16_p	chr5_p	0.619218	8	0.006598541501368312
chr16_p	chr6_p	0.6131639999999999	8	0.01291677883758518
chr16_p	chr7_p	0.32370774999999996	8	0.0004930523510147202
chr16_p	chr8_p	0.5984437499999999	8	0.013710033560018249
chr16_p	chr8_q	0.0	8	0.00018215057752058356
chr16_p	chr9_p	0.6061574999999999	8	0.01901256915983275
chr16_p	chr9_q	0.0029803900000000003	4	0.0009536346807240023
chr16_p	chrX_p	0.6447265	4	0.0005233005378224717
chr16_p	chrX_q	0.0	4	0.001089126586091499
chr17_p	chr18_p	0.261206325	8	0.0007988050292930913
chr17_p	chr19_p	0.40568450000000006	8	0.015554953860925352
chr17_p	chr19_q	0.0	8	0.0003915499712123677
chr17_p	chr1_p	0.48467774999999996	8	0.018369875697229775
chr17_p	chr2_p	0.4820305000000001	8	0.016490773188708504
chr17_p	chr3_p	0.4702585	8	0.013639456298490945
chr17_p	chr4_p	0.26910900500000007	8	0.0014050736639323093
chr17_p	chr5_p	0.48309725000000003	8	0.011793994559960441
chr17_p	chr6_p	0.5164565	8	0.011592878768526705
chr17_p	chr7_p	0.2626925	8	0.0004873274481860197
chr17_p	chr8_p	0.5321372500000001	8	0.013974834938530968
chr17_p	chr8_q	0.0	8	0.0002008467320183953
chr17_p	chr9_p	0.474611	8	0.022853369779645243
chr17_p	chr9_q	0.004864125	4	0.0020872801164117548
chr17_p	chrX_p	0.585884	4	0.0008243485068251294
chr17_p	chrX_q	0.0	4	0.0012793169767071526
chr17_q	chr18_p	0.0	4	0.0076499198563098544
chr17_q	chr19_p	0.0	4	0.0005044624994402229
chr17_q	chr19_q	0.0	4	0.012570744498744648
chr17_q	chr1_p	0.0	4	0.0007075821330627537
chr17_q	chr2_p	0.0	4	0.00047118880166680574
chr17_q	chr3_p	0.0	4	0.0004061784633755887
chr17_q	chr4_p	0.0	4	0.007402741891017743
chr17_q	chr5_p	0.0	4	0.0005563515732733956
chr17_q	chr6_p	0.0	4	0.000808687813386041
chr17_q	chr7_p	0.0	4	0.0034242823970555246
chr17_q	chr8_p	0.0	4	0.0008355522604714155
chr17_q	chr8_q	0.2243847	4	0.010967494387485833
chr17_q	chr9_p	0.0	4	0.0005086819785008047
chr17_q	chr9_q	0.0	2	0.005296405983373646
chr17_q	chrX_p	0.0	2	0.0005765542236921644
chr17_q	chrX_q	0.0	2	0.09274082569820662
chr18_p	chr19_p	0.19180328500000005	8	0.0006420255301392047
chr18_p	chr19_q	0.0	8	0.002898590675485997
chr18_p	chr1_p	0.21468963750000003	8	0.0007560778725914571
chr18_p	chr2_p	0.21473911750000002	8	0.0006544224624070947
chr18_p	chr3_p	0.2149955025	8	0.0003917813203059337
chr18_p	chr4_p	0.1976421475	8	0.0020434164135016766
chr18_p	chr5_p	0.2094215325	8	0.0005781147607163545
chr18_p	chr6_p	0.271681945	8	0.0010003113452304322
chr18_p	chr7_p	0.14349560500000003	8	0.0011414140074301037
chr18_p	chr8_p	0.24566543250000003	8	0.0007440731429551511
chr18_p	chr8_q	0.0	8	0.0010658837641342458
chr18_p	chr9_p	0.22365131500000002	8	0.0008138503702185026
chr18_p	chr9_q	0.00233532	4	0.0015522901418321012
chr18_p	chrX_p	0.24998329499999997	4	0.0008368689313455564
chr18_p	chrX_q	0.0	4	0.008526127856292389
chr19_p	chr1_p	0.696245	8	0.017288740377662638
chr19_p	chr2_p	0.63477625	8	0.010782308011028044
chr19_p	chr3_p	0.7168827499999999	8	0.015867860884541583
chr19_p	chr4_p	0.18758736749999996	8	0.0007665573639786577
chr19_p	chr5_p	0.664307	8	0.0076173139691144386
chr19_p	chr6_p	0.554531	8	0.014582440130323174
chr19_p	chr7_p	0.1709465	8	0.0004105215892655178
chr19_p	chr8_p	0.59598225	8	0.015566054406461027
chr19_p	chr8_q	0.0	8	8.509891941713446e-05
chr19_p	chr9_p	0.53139225	8	0.0214159528065064
chr19_p	chr9_q	0.0027436050000000005	4	0.001231602594613944
chr19_p	chrX_p	0.46323400000000003	4	0.0005934288869000643
chr19_p	chrX_q	0.0	4	0.0005023582451024034
chr19_q	chr1_p	0.0	8	0.00043862004216687673
chr19_q	chr2_p	0.0	8	0.00027304768981952036
chr19_q	chr3_p	0.0	8	0.00018373500618679495
chr19_q	chr4_p	0.0	8	0.002493165958762546
chr19_q	chr5_p	0.0	8	0.00028033407990627125
chr19_q	chr6_p	0.0	8	0.0003401116566268285
chr19_q	chr7_p	0.0	8	0.0013503230815593017
chr19_q	chr8_p	0.0	8	0.0005811897422970649
chr19_q	chr8_q	0.0	8	0.001983390752230057
chr19_q	chr9_p	0.0	8	0.0002823001556337975
chr19_q	chr9_q	0.0	4	0.001194476833997208
chr19_q	chrX_p	0.0	4	0.00040601025416791344
chr19_q	chrX_q	0.0	4	0.014371090043773998
chr1_p	chr2_p	0.72258375	8	0.01216762994566385
chr1_p	chr3_p	0.7505152500000001	8	0.014935281025427271
chr1_p	chr4_p	0.21459189750000002	8	0.0008035814327735552
chr1_p	chr5_p	0.7243817499999999	8	0.008503022205587487
chr1_p	chr6_p	0.605578	8	0.013113684085573393
chr1_p	chr7_p	0.210028	8	0.00046212990473110284
chr1_p	chr8_p	0.66421575	8	0.015253023338997935
chr1_p	chr8_q	0.0	8	0.0001940514569312381
chr1_p	chr9_p	0.57936475	8	0.021750741731263526
chr1_p	chr9_q	0.0027652199999999997	4	0.0009724339820575772
chr1_p	chrX_p	0.551383	4	0.0006248634561554424
chr1_p	chrX_q	0.0	4	0.0006920104361029787
chr2_p	chr3_p	0.6840515	8	0.007753847354920769
chr2_p	chr4_p	0.2144860625	8	0.0008936888766136162
chr2_p	chr5_p	0.7034465000000002	8	0.07386428869975108
chr2_p	chr6_p	0.5797869999999999	8	0.006904161351083823
chr2_p	chr7_p	0.2411835	8	0.00039494051761076093
chr2_p	chr8_p	0.62341175	8	0.00796419590256622
chr2_p	chr8_q	0.0	8	0.00014939478983734127
chr2_p	chr9_p	0.57026775	8	0.01724200289601361
chr2_p	chr9_q	0.0025522350000000004	4	0.0008358563608786183
chr2_p	chrX_p	0.6162434999999999	4	0.0005344957492141181
chr2_p	chrX_q	0.0	4	0.0006910454030899287
chr3_p	chr4_p	0.21316446999999997	8	0.0007959184886580522
chr3_p	chr5_p	0.73339125	8	0.005465251861534252
chr3_p	chr6_p	0.6042532500000001	8	0.012893406021396584
chr3_p	chr7_p	0.202776	8	0.00036152680527117893
chr3_p	chr8_p	0.6749319999999999	8	0.013844989160773797
chr3_p	chr8_q	0.0	8	8.207953007210864e-05
chr3_p	chr9_p	0.583142	8	0.018651053182259066
chr3_p	chr9_q	0.0027468550000000003	4	0.0011620748689995571
chr3_p	chrX_p	0.528579	4	0.0005420347415157066
chr3_p	chrX_q	0.0	4	0.0005502801915914061
chr4_p	chr5_p	0.208706945	8	0.0007455078709433659
chr4_p	chr6_p	0.28354187	8	0.0009111599451010319
chr4_p	chr7_p	0.14514753	8	0.001816379654039271
chr4_p	chr8_p	0.2473395025	8	0.0007144853523912862
chr4_p	chr8_q	0.0	8	0.0010868411983984555
chr4_p	chr9_p	0.22704134	8	0.0009136037280177463
chr4_p	chr9_q	0.08148	4	0.031012400037196266
chr4_p	chrX_p	0.24713541499999997	4	0.0008616897212008903
chr4_p	chrX_q	0.0	4	0.01396768846508666
chr5_p	chr6_p	0.588391	8	0.004951224893592684
chr5_p	chr7_p	0.2233545	8	0.0005284729997891443
chr5_p	chr8_p	0.65803675	8	0.005691810366641274
chr5_p	chr8_q	0.0	8	0.00013593822260974227
chr5_p	chr9_p	0.5788902499999999	8	0.011889876272938405
chr5_p	chr9_q	0.00255344	4	0.0008743691961383278
chr5_p	chrX_p	0.573391	4	0.0005322456965044084
chr5_p	chrX_q	0.0	4	0.0008111928396001859
chr6_p	chr7_p	0.28398500000000004	8	0.0005419546746599297
chr6_p	chr8_p	0.5730485000000001	8	0.012530292877418543
chr6_p	chr8_q	0.0	8	0.00021546949547464095
chr6_p	chr9_p	0.56355625	8	0.01699850513239318
chr6_p	chr9_q	0.003207725	4	0.001005164991258791
chr6_p	chrX_p	0.5741130000000001	4	0.0008602565665910854
chr6_p	chrX_q	0.0	4	0.000684375335922519
chr7_p	chr8_p	0.22582225	8	0.00040272156245227305
chr7_p	chr8_q	0.0	8	0.0004314150616530506
chr7_p	chr9_p	0.27714475	8	0.00043986353561158706
chr7_p	chr9_q	0.00169825	4	0.000834994543083421
chr7_p	chrX_p	0.340543	4	0.0005196738146976732
chr7_p	chrX_q	0.313061	4	0.10830418656078038
chr8_p	chr9_p	0.5533155000000001	8	0.019062496729845203
chr8_p	chr9_q	0.00353412	4	0.0009564636307008357
chr8_p	chrX_p	0.5752395	4	0.0005309733799855672
chr8_p	chrX_q	0.0	4	0.0010200705907402186
chr8_q	chr9_p	0.0	8	0.00012139754764788999
chr8_q	chr9_q	0.0	4	0.0005781013269167922
chr8_q	chrX_p	0.0	4	0.00014985570216435764
chr8_q	chrX_q	0.0	4	0.00468985057880249
chr9_p	chrX_p	0.5818235	4	0.0004922297252547168
chr9_p	chrX_q	0.0	4	0.0006979366174220544
chr9_q	chrX_p	0.00290575	2	0.0008576113839686459
chr9_q	chrX_q	0.0	2	0.007512359525663221
